,Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Migration Route,UNSD Geographical Grouping,Source Quality,Latitude,Longitude
5049,40317,US-Mexico Border,6-Feb-15,2015,Feb,1.0,,1,,,1.0,,Drowning,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5050,40888,US-Mexico Border,6-Feb-15,2015,Feb,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5051,40316,Horn of Africa,2-Feb-15,2015,Feb,3.0,33.0,36,13.0,,,1.0,Drowning,"Bab El Mandeb, off Dhubab",Relief Web and IOM Yemen ,,Eastern Africa,4,12.942226400000, 43.412687700000
5052,40536,Horn of Africa,2-Feb-15,2015,Feb,3.0,0.0,3,,,,,Drowning,Arabian Sea,IOM Yemen ,,Eastern Africa,4,1.006620563320, 47.813732500000
5053,40314,Mediterranean,30-Jan-15,2015,Jan,8.0,2.0,10,10.0,,,,Drowning,"Melilla,Spain (near town of Nador)",AP,Western Mediterranean,Uncategorized,1,35.286196000000, -2.958992800000
5054,40315,US-Mexico Border,30-Jan-15,2015,Jan,1.0,,1,,,1.0,,Drowning,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5055,40313,Southeast Asia,29-Jan-15,2015,Jan,8.0,49.0,57,,,,,Drowning,Bay of Bengal,Xinhaunet,,South-eastern Asia,1,17.615694452844, 93.010776906250
5056,40887,Caribbean,28-Jan-15,2015,Jan,1.0,,1,,1.0,,,Unknown,"Community of Copey, province of Montecristi, Dominican Republic",Haiti Press Network,,Caribbean,3,18.925100000000, -72.724700000000
5057,40885,US-Mexico Border,27-Jan-15,2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5058,40886,US-Mexico Border,27-Jan-15,2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5059,40884,US-Mexico Border,25-Jan-15,2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5060,41065,North Africa,23-Jan-15,2015,Jan,1.0,,1,,,1.0,,Vehicle Accident,Unspecified location on the Libyan/Sudanese border,Action Group for Palestinians of Syria,,Northern Africa,4,20.779575500000, 24.152626100000
5061,40312,Mediterranean,22-Jan-15,2015,Jan,1.0,20.0,21,86.0,,21.0,,Drowning,"Off the coast of Mellieha, Malta",Times of Malta.com,Central Mediterranean,Uncategorized,1,35.272947000000, -2.924594000000
5062,41033,Central America,20-Jan-15,2015,Jan,1.0,,1,9.0,,1.0,1.0,Vehicle Accident,"Highway out of Reforma, Tabasco, Mexico",Noticieros Televisa,Central America to US,Central America,1,17.875807000000, -93.151203000000
5063,41064,North Africa,20-Jan-15,2015,Jan,12.0,,12,,,,,Vehicle Accident,"between Tarhuna and Tripoli, Libya",FFM-Online,,Northern Africa,1,32.581556000000, 13.178704000000
5064,40655,Central America,19-Jan-15,2015,Jan,1.0,,1,,,1.0,,Murdered,"Near railway tracks, Villahermosa, Tabasco, Mexico",Excelsior,Central America to US,Central America,1,17.983326000000, -92.916667000000
5065,40883,Mediterranean,18-Jan-15,2015,Jan,1.0,,1,418.0,,,,Unknown,"Unspecified location between North Africa and Italy. Body brought to Reggio Calabria, Italy.",MediaSet TGCOM24,Central Mediterranean,Uncategorized,1,34.885900000000, 14.414100000000
5066,40658,Central America,17-Jan-15,2015,Jan,1.0,,1,,,1.0,,Murdered,"Gregorio Mendez, Tabasco, Mexico",La 72,Central America to US,Central America,1,18.056331000000, -93.084468000000
5067,40311,Mediterranean,16-Jan-15,2015,Jan,9.0,36.0,45,27.0,,,,Drowning,"Off the coast of Zliten, Libya",Almanar News,Central Mediterranean,Uncategorized,1,36.810331300000, 27.271263900000
5068,40580,Southeast Asia,14-Jan-15,2015,Jan,2.0,,2,,,,,"Exhaustion, Dehydration","Hua Sai district in Nakhon Si Thammarat province, Thailand",Mizzima,,South-eastern Asia,1,8.582298100000, 99.224920100000
5069,40679,Southeast Asia,11-Jan-15,2015,Jan,1.0,,1,97.0,1.0,,,Shot,"Travelling between Phangnga to Songkhla, Thailand. Intercepted at a checkpoint in Hua Sai district in Nakhon Si Thammarat province.",Bangkok Post,,South-eastern Asia,3,7.250240600000, 100.338315500000
5070,40882,US-Mexico Border,10-Jan-15,2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5071,40881,US-Mexico Border,9-Jan-15,2015,Jan,1.0,,1,,,,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5072,40284,Europe,8-Jan-15,2015,Jan,1.0,,1,,,1.0,,Vehicle Accident,Unspecified location in Macedonia en route to Europe,Action Group for Palestinians of Syria,Western Balkans,Southern Europe,4,42.206507300000, 21.201434700000
5073,40310,Sub-Saharan Africa,7-Jan-15,2015,Jan,2.0,0.0,2,2.0,,,,Drowning,Limpopo River in Zimbabwe near border with South Africa,TNA Media,,Eastern Africa,1,-23.649944700000, 30.120909200000
5074,40880,US-Mexico Border,7-Jan-15,2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5075,40309,Mediterranean,4-Jan-15,2015,Jan,5.0,,5,16.0,,,,Drowning,"80 km north of the Argelia Coast, Spain",El Periodico,Western Mediterranean,Uncategorized,1,35.908983000000, -1.592287000000
5076,40878,US-Mexico Border,4-Jan-15,2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5077,40879,US-Mexico Border,4-Jan-15,2015,Jan,1.0,,1,,,1.0,,Unknown,Pima County jurisdiction,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.621437300000, -111.930093400000
5078,40308,Caribbean,3-Jan-15,2015,Jan,1.0,0.0,1,3.0,0.0,1.0,,Drowning,"Unspecified location off the coast of Sand Quay Island, South Sound, Grand Cayman",Cayman inews and Cuban Archives,,Caribbean,3,19.269688100000, -81.392199200000
5079,40633,Europe,3-Jan-15,2015,Jan,1.0,,1,,,1.0,,Hypothermia,Unspecified location in Greece en route to Northern Europe,Action Group for Palestinians of Syria,,Southern Europe,4,41.168911300000, 21.528735600000
5080,40596,North Africa,1-Jan-15,2015,Jan,26.0,,26,,,,,Harsh conditions,"Unspecified location, Libya",MHub,,Northern Africa,2,26.239989000000, 12.913084000000
5081,40657,North Africa,1-Jan-15,2015,Jan,1.0,,1,,,,,Murdered,"Al Qatrun, Libya",MHub,,Northern Africa,2,30.404114000000, 19.565918000000
5082,40678,Southeast Asia,1-Jan-15,2015,Jan,3.0,,3,,,1.0,,Shot,"Island off the coast of Phang Nga, the mainland province north of Phuket.",Phuket Wan - Tourism News,,South-eastern Asia,1,8.111574000000, 98.448911000000
5083,40682,Horn of Africa,1-Jan-15,2015,Jan,1.0,,1,1.0,,,,Shot,Ethiopian-Djibouti border,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,13.149000000000, 44.850500000000
5084,40794,Horn of Africa,1-Jan-15,2015,Jan,2.0,,2,,,,,Starvation,"Obock, Djibouti",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,11.964746500000, 43.288407100000
5085,40876,Horn of Africa,1-Jan-15,2015,Jan,1.0,,1,,1.0,,,Unknown,"Taizz, Yemen",IOM Yemen,,Eastern Africa,4,13.577588600000, 44.017798900000
5086,40877,Horn of Africa,1-Jan-15,2015,Jan,1.0,,1,,,1.0,,Unknown,"Lahj, Yemen",IOM Yemen,,Eastern Africa,4,13.569700000000, 44.014600000000
5087,41104,North Africa,1-Jan-15,2015,Jan,1.0,,1,,,,,Violence,"Unspecified location, Libya",MHub,,Northern Africa,2,26.239989000000, 12.913084000000
5088,39205,Caribbean,31-Dec-14,2014,Dec,,1.0,1,,,1.0,,Drowning,International waters about 22 miles from Cuban territory.,Miami Herald,,Caribbean,1,23.644500000000, -80.288100000000
5089,39255,Horn of Africa,31-Dec-14,2014,Dec,21.0,3.0,24,,,,,Drowning,"Off coast of Yemen, near al-Makha port",Reuters and IOM Saana ,,Eastern Africa,4,13.138300000000, 43.159800000000
5090,39361,Mediterranean,31-Dec-14,2014,Dec,,2.0,2,,,,,Drowning,Greece to Italy ,Saudi Press Agency,Central Mediterranean,Uncategorized,1,39.977100000000, 19.050300000000
5091,39362,Mediterranean,31-Dec-14,2014,Dec,,9.0,9,2.0,,,,Drowning,"Off town of Gümü?lük, near the city of Bodrum, Turkey","IOM Turkey, via Turkish Coast Guard Command, reported in Todays Zaman",Eastern Mediterranean,Uncategorized,5,36.999300000000, 27.364180000000
5092,39371,Europe,31-Dec-14,2014,Dec,1.0,,1,,,1.0,,Vehicle Accident,"M25 highway, United Kingdom (driving from Calais)",Calais Migrant Solidarity,,Western Europe,4,51.120800000000, 1.043700000000
5093,39383,Southeast Asia,31-Dec-14,2014,Dec,,750.0,750,,,,250.0,"Starvation, Violence, Dehydration","Vast majority going towards Thailand and Malaysia, others more south in the Indian Ocean",UNHCR,,South-eastern Asia,4,0.175781203951, 77.431640750000
5094,39401,Mediterranean,31-Dec-14,2014,Dec,17.0,,17,75.0,1.0,15.0,1.0,Hyperthermia,"40 miles north of Tripoli, Libya in the Channel of Sicily.",IOM Rome ,Central Mediterranean,Uncategorized,4,34.161800000000, 13.073700000000
5095,39402,Mediterranean,31-Dec-14,2014,Dec,,23.0,23,28.0,,,,Drowning,"20 miles (32 kilometers) off Cabo de Gata cape, Spain",Press TV,Western Mediterranean,Uncategorized,1,36.399200000000, -2.384030000000
5096,39442,North Africa,31-Dec-14,2014,Dec,1.0,,1,,,,,Murdered,"Unspecified location, Libya",MHub,,Northern Africa,2,25.131133000000, 11.858396000000
5097,39443,Mediterranean,31-Dec-14,2014,Dec,5.0,,5,,,1.0,,Drowning,Unspecified location between North Africa and Italy,ANSA English,Central Mediterranean,Uncategorized,1,34.813800000000, 13.710900000000
5098,39444,Mediterranean,31-Dec-14,2014,Dec,,30.0,30,,,,,Unknown,Unspecified location between North Africa and Italy,IOM Rome ,Central Mediterranean,Uncategorized,4,34.307100000000, 16.611300000000
5099,39445,Mediterranean,31-Dec-14,2014,Dec,9.0,,9,21.0,,,3.0,Drowning,"off the coast of Tangier, Strait of Gibraltar",Reuters,Western Mediterranean,Uncategorized,1,35.846800000000, -5.803530000000
5100,39441,Mediterranean,30-Dec-14,2014,Dec,4.0,,4,,,,,Drowning,"Bodies recovered near Zarzia and Ben Gardane, Tunsia",IOM Tunisia,Central Mediterranean,Uncategorized,4,33.482565000000, 11.109411000000
5101,39439,Europe,29-Dec-14,2014,Dec,1.0,,1,,,,,Vehicle Accident,On A16 highway near Calais direction Calais-Boulogne,Calais Migrant Solidarity,Calais to United Kingdom,Western Europe,4,50.847600000000, 1.757810000000
5102,39210,Central America,5-Dec-14,2014,Dec,41.0,,41,,4.0,12.0,,Mixed,Various locations in Mexico,"Minitry of External Relations, Government of Guatemala",Central America to US,Central America,5,23.634500000000, -102.553000000000
5103,39378,Europe,28-Nov-14,2014,Nov,4.0,,4,,,4.0,,"Exposure, Harsh conditions","Bulgaria/Serbia border, near the village of Kireevo in south-western Bulgaria",Novinite,Western Balkans,Eastern Europe,1,43.787126100000, 22.372377400000
5104,39400,Mediterranean,24-Nov-14,2014,Nov,,12.0,12,,,,,Drowning,Between Libya and Italy,IOM Italy,Central Mediterranean,Uncategorized,4,35.924600000000, 13.161600000000
5105,39399,Mediterranean,23-Nov-14,2014,Nov,,6.0,6,,,,,Drowning,Between Libya and Italy,IOM Italy,Central Mediterranean,Uncategorized,4,36.315100000000, 12.919900000000
5106,39438,Europe,19-Nov-14,2014,Nov,2.0,,2,,,,,Burned,"Dunkirk, Loon-Plague port",Daily Mail,,Western Europe,1,50.996600000000, 2.257400000000
5107,39254,Horn of Africa,16-Nov-14,2014,Nov,,30.0,30,,,,,Drowning,off cost of Djibouti,IOM Obock,,Eastern Africa,4,12.093000000000, 44.030500000000
5108,39377,Mediterranean,12-Nov-14,2014,Nov,,4.0,4,5.0,,,1.0,Drowning,"Aegean Sea, Westen Turkey, off coast of Ayvalik",Daily Mail,Eastern Mediterranean,Uncategorized,1,39.279000000000, 26.532000000000
5109,39376,Middle East,7-Nov-14,2014,Nov,27.0,11.0,38,6.0,4.0,,11.0,Drowning,"Near Rumeli Feneri, at confluence Bosphorus and Black Sea",Daily News,,Western Asia,3,41.234437400000, 29.112145000000
5110,39250,Horn of Africa,29-Oct-14,2014,Oct,1.0,,1,,,1.0,,Drowning,Between Bosaso and Yemen (Hasihasah),Society for Humanitarian Solidarity,,Uncategorized,4,12.533100000000, 47.922400000000
5111,39249,Horn of Africa,27-Oct-14,2014,Oct,1.0,,1,,,1.0,,Drowning,Between Bosaso and Yemen (Bin Sinaa),Society for Humanitarian Solidarity,,Uncategorized,4,12.533100000000, 47.922400000000
5112,39248,Horn of Africa,24-Oct-14,2014,Oct,1.0,,1,,,1.0,,Drowning,Between Bosaso and Yemen (Bin Sinaa),Society for Humanitarian Solidarity,,Uncategorized,4,12.533100000000, 47.922400000000
5113,39247,Horn of Africa,20-Oct-14,2014,Oct,1.0,,1,,,1.0,,Drowning,Between Bosaso and Yemen (Bin Sinaa),Society for Humanitarian Solidarity,,Uncategorized,4,12.533100000000, 47.922400000000
5114,39370,Europe,19-Oct-14,2014,Oct,1.0,0.0,1,0.0,,1.0,,Vehicle Accident,Calais,Calais Migrant Solidarity,Calais to United Kingdom,Western Europe,4,50.951300000000, 1.858690000000
5115,39203,Caribbean,17-Oct-14,2014,Oct,,2.0,2,3.0,,,,Drowning,"Unspecified location off the coast of Miami Beach, Florida",US Coast guard,,Caribbean,5,25.752900000000, -79.852800000000
5116,39245,Horn of Africa,17-Oct-14,2014,Oct,1.0,,1,,,1.0,,Drowning,Between Bosaso and Yemen (Jalooba),Society for Humanitarian Solidarity,,Uncategorized,4,12.608200000000, 48.823200000000
5117,39246,Horn of Africa,17-Oct-14,2014,Oct,1.0,,1,,,1.0,,Drowning,Between Bosaso and Yemen (Bin Sinaa),Society for Humanitarian Solidarity,,Uncategorized,4,12.533100000000, 47.922400000000
5118,39353,Central America,17-Oct-14,2014,Oct,1.0,,1,,,1.0,,Fall from train,"Santa Ana, Sonora",InfoNogales,Central America to US,Central America,1,30.539833300000, -111.119621500000
5119,39398,Mediterranean,17-Oct-14,2014,Oct,10.0,85.0,95,85.0,,,,Drowning,Off cost of Libya (3 nautical miles off Guarabouli),AFP,Central Mediterranean,Uncategorized,1,33.596300000000, 14.633800000000
5120,39435,Southeast Asia,17-Oct-14,2014,Oct,,4.0,4,,,4.0,,Drowning," Thailand, north of Phuket",Phuketwan and Reuters,,South-eastern Asia,3,9.009880000000, 98.289200000000
5121,39436,Mediterranean,17-Oct-14,2014,Oct,3.0,,3,646.0,,,,"Exposure, Harsh conditions",Not mentioned,spyghana,Central Mediterranean,Uncategorized,1,35.898000000000, 15.490700000000
5122,39244,Horn of Africa,16-Oct-14,2014,Oct,64.0,,64,,,,,Drowning,Gulf of Aden (departed from Somalia),UNHCR,,Uncategorized,4,12.704700000000, 49.482400000000
5123,39396,Mediterranean,12-Oct-14,2014,Oct,2.0,6.0,8,0.0,,1.0,,Drowning,Strait between Morocco and Spain,AFP,Western Mediterranean,Uncategorized,1,35.985800000000, -5.396350000000
5124,39253,Europe,11-Oct-14,2014,Oct,1.0,0.0,1,0.0,1.0,0.0,1.0,Vehicle Accident,"Port of Calais, France",KentOnline,Calais to United Kingdom,Western Europe,1,50.951314000000, 1.858690000000
5125,39252,Horn of Africa,8-Oct-14,2014,Oct,1.0,,1,,,1.0,,Drowning,Between Bosaso and Yemen (Muwaisa’a),Society for Humanitarian Solidarity,,Uncategorized,4,12.533100000000, 47.922400000000
5126,39251,Horn of Africa,6-Oct-14,2014,Oct,1.0,,1,,,1.0,,Drowning,Between Bosaso and Yemen (Harow),Society for Humanitarian Solidarity,,Uncategorized,4,12.533100000000, 47.922400000000
5127,39437,Mediterranean,5-Oct-14,2014,Oct,,20.0,20,93.0,,,,Drowning,Coast of Libya,Mail Online and IOM Rome,Central Mediterranean,Uncategorized,4,31.922400000000, 16.523400000000
5128,39204,Caribbean,1-Oct-14,2014,Oct,,2.0,2,11.0,,,,Drowning,"24 miles south of Miami, Florida",NY Times,,Caribbean,1,24.567100000000, -80.321000000000
5129,39202,Horn of Africa,30-Sep-14,2014,Sep,16.0,,16,,,,,Mixed,Multiple locations,IOM Djibouti,,Uncategorized,4,9.130378200000, 41.280857700000
5130,39281,US-Mexico Border,30-Sep-14,2014,Sep,149.0,,149,,,,,Mixed,,US Border Patrol,Central America to US,Northern America,5,28.835089396536, -103.695362125000
5131,39349,US-Mexico Border,25-Sep-14,2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.789225100000, -112.440468100000
5132,39366,Mediterranean,25-Sep-14,2014,Sep,15.0,73.0,88,72.0,,,,Drowning,Off coast of Alexandria,Palestinian News Network,Central Mediterranean,Uncategorized,1,31.525300000000, 29.686400000000
5133,51468,Middle East,24-Sep-14,2014,Sep,1.0,,1,,,1.0,1.0,Killed by landmine blast,"Syria - Turkey border, at Kobani Tel Shair",Human Rights Watch,,Western Asia,4,36.895019777045, 38.362713741895
5134,51469,Middle East,24-Sep-14,2014,Sep,2.0,,2,,,2.0,1.0,Killed by landmine blast,"Syria - Turkey border, at Kobani Tel Shair",Human Rights Watch,,Western Asia,4,36.890909728797, 38.380909847852
5135,39433,Mediterranean,23-Sep-14,2014,Sep,2.0,16.0,18,12.0,,,1.0,Drowning,300 Miles SE of Malta,Il Fatto Cronaca,Central Mediterranean,Uncategorized,1,34.985300000000, 16.106000000000
5136,39367,Mediterranean,21-Sep-14,2014,Sep,3.0,497.0,500,10.0,,,,Drowning,Unspecified location between Libya and Italy,IOM Italy,Central Mediterranean,Uncategorized,4,33.906900000000, 14.414100000000
5137,39346,US-Mexico Border,14-Sep-14,2014,Sep,1.0,,1,,,1.0,,Drowning,Canal near Bentsen-Rio Grande Valley State Park in Mission,Action 4 News,Central America to US,Northern America,1,26.185051700000, -98.379881900000
5138,39347,US-Mexico Border,14-Sep-14,2014,Sep,1.0,0.0,1,0.0,,1.0,,Hyperthermia,Arizona,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.789225100000, -110.440468100000
5139,39348,US-Mexico Border,14-Sep-14,2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.789225100000, -111.440468100000
5140,39226,Central America,12-Sep-14,2014,Sep,1.0,,1,,,1.0,,Train Accident,"Train tracks in Izúcar de Matamoros, Puebla, Mexico",La Zafra Noticias,Central America to US,Central America,1,18.600776000000, -98.463359000000
5141,39345,US-Mexico Border,12-Sep-14,2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.789225100000, -109.440468100000
5142,39344,US-Mexico Border,11-Sep-14,2014,Sep,1.0,0.0,1,0.0,,1.0,,Unknown,Arizona,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.789225100000, -108.440468100000
5143,39223,Central America,10-Sep-14,2014,Sep,2.0,,2,17.0,,,,Drowning,"off the coast of the Yucatan, Mexico",Notitarde,Central America to US,Central America,1,21.897364000000, -88.384764000000
5144,39224,US-Mexico Border,10-Sep-14,2014,Sep,1.0,0.0,1,0.0,,1.0,,Unknown,Arizona,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.789225100000, -106.440468100000
5145,39360,US-Mexico Border,10-Sep-14,2014,Sep,1.0,0.0,1,0.0,,,,Unknown,Arizona,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.789225100000, -107.440468100000
5146,39343,East Asia,9-Sep-14,2014,Sep,,9.0,9,1.0,,,,Drowning,Off the coast of Southern China between Zhuhai and Macao,China Central Television (eng); China News Service (eng) (ECNS) ,,Eastern Asia,3,22.234400000000, 113.643000000000
